Year	Month	Day	Hour	Min	Sec	s1	s2	s3	s4
2007	5	23	0	0	0	9.9	9	3.7	20
2007	5	24	0	0	0	8.7	8.8	2.8	20.9
2007	5	25	0	0	0	9.5	5.2	1.1	21.1
2007	5	26	0	0	0	13	9.7	2.9	20.1
2007	5	27	0	0	0	13.6	11.5	7.4	20.4
2007	5	28	0	0	0	10	8.8	6.6	21.3
2007	5	29	0	0	0	9.7	10.3	6.9	20.8
2007	5	30	0	0	0	13.2	11.8	9	21.3
2007	5	31	0	0	0	15.6	15	11.5	15.1
2007	6	1	0	0	0	18.4	16.4	14.3	14.3
2007	6	2	0	0	0	20.5	18.3	15.5	14.9
2007	6	3	0	0	0	22.8	20.9	16.7	16
2007	6	4	0	0	0	22.6	21.9	17	16.2
2007	6	5	0	0	0	16.5	20.3	14.4	17.7
2007	6	6	0	0	0	10.6	11.2	8.4	17.7
2007	6	7	0	0	0	8.8	9.2	6	17.9
2007	6	8	0	0	0	12.1	12.4	6.9	18.3
2007	6	9	0	0	0	15.7	12.6	9.5	13.4
2007	6	10	0	0	0	15.8	14.3	9.4	11.9
2007	6	11	0	0	0	13.4	13.3	8.8	12.6
2007	6	12	0	0	0	15.5	11.3	5.7	12.7
2007	6	13	0	0	0	14.8	12.3	7.6	12.6
2007	6	14	0	0	0	15.2	12.8	6.6	14.7
2007	6	15	0	0	0	15	11.7	6.5	15.3
2007	6	16	0	0	0	17.4	13.7	9.9	12.3
2007	6	17	0	0	0	14.2	11.3	5.9	11.4
2007	6	18	0	0	0	12.4	10.6	5.7	12.4
2007	6	19	0	0	0	15.2	13.4	8.7	14.4
2007	6	20	0	0	0	19.7	16.4	12.4	14.3
2007	6	21	0	0	0	21.1	20.9	14.5	14.9
2007	6	22	0	0	0	22	18.1	13.7	14.3
2007	6	23	0	0	0	22.1	17.9	12	12.4
2007	6	24	0	0	0	19	16	9.1	11.5
2007	6	25	0	0	0	15.2	12.7	5.8	12.9
2007	6	26	0	0	0	12.6	9.9	7.3	15
2007	6	27	0	0	0	19.3	16.6	13.1	15
2007	6	28	0	0	0	23.9	21.5	17.1	13.3
2007	6	29	0	0	0	23.7	22.4	15.5	12.7
2007	6	30	0	0	0	20.4	18	11.3	16.4
2007	7	1	0	0	0	19.9	16.6	9.9	17.7
2007	7	2	0	0	0	23	20.6	13.4	12.4
2007	7	3	0	0	0	23	19.8	14.8	14.9
2007	7	4	0	0	0	23.5	20.8	16.9	18.4
2007	7	5	0	0	0	25.8	22.7	17.9	16.8
2007	7	6	0	0	0	27.9	24.6	20.2	13
2007	7	7	0	0	0	29.7	25.9	18.2	14.1
2007	7	8	0	0	0	24.2	20.8	16.1	14.7
2007	7	9	0	0	0	23.2	20.3	15.6	13.9
2007	7	10	0	0	0	24.3	20.9	15.1	13.8
2007	7	11	0	0	0	25	21.9	17.7	14.9
2007	7	12	0	0	0	26.4	24.8	20.2	13.6
2007	7	13	0	0	0	28.4	24.6	21.3	12.3
2007	7	14	0	0	0	29.2	26.9	21.8	12.8
2007	7	15	0	0	0	28.2	24.8	22	12.2
2007	7	16	0	0	0	27	24.4	20	12.2
2007	7	17	0	0	0	27.4	26.1	20.1	8.3
2007	7	18	0	0	0	23.4	23.3	21.8	7.5
2007	7	19	0	0	0	26.6	24.1	17.7	6.4
2007	7	20	0	0	0	25.1	20.8	14.3	5.4
2007	7	21	0	0	0	25.3	22.1	15.5	5.9
2007	7	22	0	0	0	26.4	23.4	16.3	7.8
2007	7	23	0	0	0	27.8	25.1	19.7	7.5
2007	7	24	0	0	0	27.6	24.6	19.5	8.5
2007	7	25	0	0	0	25.2	21.6	16.1	9.6
2007	7	26	0	0	0	24.5	23.3	17	9.3
2007	7	27	0	0	0	25.8	26.1	18.8	9.1
2007	7	28	0	0	0	26.5	23.9	19.1	9.4
2007	7	29	0	0	0	26.6	22.9	17.5	7.9
2007	7	30	0	0	0	27.8	23.8	16.8	7.3
2007	7	31	0	0	0	26.1	21.8	13.9	7.6
2007	8	1	0	0	0	23.6	20.7	15.2	8.2
2007	8	2	0	0	0	24	21.1	17.5	8.6
2007	8	3	0	0	0	25.5	21.9	17.1	8.4
2007	8	4	0	0	0	22.3	18.9	13.2	9.8
2007	8	5	0	0	0	21.6	20.5	14.8	9.9
2007	8	6	0	0	0	21	20.4	14.4	8.8
2007	8	7	0	0	0	21.1	18.9	14.8	6.6
2007	8	8	0	0	0	20.3	16.5	10.9	6.6
2007	8	9	0	0	0	20.7	16.1	13.2	5.8
2007	8	10	0	0	0	22.1	19.5	11.9	6.7
2007	8	11	0	0	0	17	14.6	8.6	6.7
2007	8	12	0	0	0	20.7	16.8	13.1	6.3
2007	8	13	0	0	0	20.8	19.1	12.4	7
2007	8	14	0	0	0	21.2	21.3	13.9	7.4
2007	8	15	0	0	0	22.3	20.3	16.1	10.6
2007	8	16	0	0	0	22.8	22.6	16.9	10.1
2007	8	17	0	0	0	24.1	20.3	18.1	9.7
2007	8	18	0	0	0	22.8	19.3	13.8	7.4
2007	8	19	0	0	0	19.9	18.8	11.8	5.1
2007	8	20	0	0	0	15.8	16.4	8.9	5.2
2007	8	21	0	0	0	14.7	15.8	9.6	5.4
2007	8	22	0	0	0	14.5	14.7	9.5	6.6
2007	8	23	0	0	0	16.7	16.2	12.1	6.4
2007	8	24	0	0	0	16.7	17.1	11	8.1
2007	8	25	0	0	0	20.3	17.3	14.1	7.6
2007	8	26	0	0	0	19.6	21.5	10.9	13.9
2007	8	27	0	0	0	17.7	16.6	7.7	14.6
2007	8	28	0	0	0	0	0	7.1	8.9
2007	8	29	0	0	0	17.4	14.4	10.4	5.3
2007	8	30	0	0	0	20.1	18.8	11.3	7.7
2007	8	31	0	0	0	21.3	18.8	15	6.1
2007	9	1	0	0	0	19	18.3	13	6.2
2007	9	2	0	0	0	21.2	19.9	10.5	7.1
2007	9	3	0	0	0	21.4	19.1	12.9	5.1
2007	9	4	0	0	0	20.9	16.8	14.4	6.9
2007	9	5	0	0	0	21.3	18.1	13.9	4.9
2007	9	6	0	0	0	19.7	19.7	11.8	0.7
2007	9	7	0	0	0	17.4	14.8	6.9	1.6
2007	9	8	0	0	0	15.6	12.5	5.9	2.3
2007	9	9	0	0	0	13.6	14.9	5.8	8.4
2007	9	10	0	0	0	13	12.1	8.1	11.8
2007	9	11	0	0	0	16.2	14.1	11.4	10.2
2007	9	12	0	0	0	17.4	15.3	9.7	11.6
2007	9	13	0	0	0	16.1	13.4	6.7	12.8
2007	9	14	0	0	0	15.1	12.7	8	1.7
2007	9	15	0	0	0	16.4	13.1	11.1	0.5
2007	9	16	0	0	0	16.5	13.2	11	0.4
2007	9	17	0	0	0	14.7	16	8.4	5.2
2007	9	18	0	0	0	11.1	10.7	3.3	4.1
2007	9	19	0	0	0	9.7	10.8	4.7	2.7
2007	9	20	0	0	0	8.4	6.2	1.4	1.9
2007	9	21	0	0	0	8.9	8.3	2.7	7.1
2007	9	22	0	0	0	10.9	12.9	4.2	13.5
2007	9	23	0	0	0	11.2	11.8	3.4	11.6
2007	9	24	0	0	0	8.8	6.2	0.8	14.6
2007	9	25	0	0	0	8	6.9	2.8	13.9
2007	9	26	0	0	0	10.9	9.7	4	13.6
2007	9	27	0	0	0	11.3	10	5.2	7.5
2007	9	28	0	0	0	12.3	12.2	7	6.7
2007	9	29	0	0	0	9.1	9.1	3.8	6.6
2007	9	30	0	0	0	4.9	5.2	1.3	6.2
2007	10	1	0	0	0	10.9	9.7	3.4	5.4
2007	10	2	0	0	0	9.3	9.6	2.8	1.4
2007	10	3	0	0	0	9.9	9.2	2.7	0.7
2007	10	4	0	0	0	6.3	5.7	1	0.9
2007	10	5	0	0	0	7.1	8.2	0.3	-1.9
2007	10	6	0	0	0	6.1	7.1	-1	0.4
2007	10	7	0	0	0	7.1	7.9	1.2	6.1
2007	10	8	0	0	0	8.8	9.4	5.1	8.3
2007	10	9	0	0	0	9.6	9.3	5.7	12.9
2007	10	10	0	0	0	10.9	11.1	8.1	4.7
2007	10	11	0	0	0	11.8	12.5	5.2	2.8
2007	10	12	0	0	0	7.2	7.4	3.3	4.7
2007	10	13	0	0	0	10.9	8.9	2.9	5.6
2007	10	14	0	0	0	8.1	6.5	2.9	3.7
2007	10	15	0	0	0	8.7	6.6	3.4	2.5
2007	10	16	0	0	0	9.1	6.7	2.8	2.9
2007	10	17	0	0	0	8.1	6.5	1.5	3.4
2007	10	18	0	0	0	6.4	3.8	0.7	4.4
2007	10	19	0	0	0	7.9	6.9	1.9	5.3
2007	10	20	0	0	0	6.1	7.1	0.3	3.7
2007	10	21	0	0	0	4.5	4.2	-0.3	8
2007	10	22	0	0	0	6.4	6.7	0.3	11.8
2007	10	23	0	0	0	9.1	10.7	3.9	12.7
2007	10	24	0	0	0	8.6	9.2	8.1	13.3
2007	10	25	0	0	0	10.6	12.4	3.2	16.5
2007	10	26	0	0	0	3.3	0.9	-1.7	11.9
2007	10	27	0	0	0	0.4	-0.9	-2.7	10.9
2007	10	28	0	0	0	2.3	1.1	-1	11.9
2007	10	29	0	0	0	3.2	3.8	0.8	9.8
2007	10	30	0	0	0	7.8	8.6	0.5	5.6
2007	10	31	0	0	0	1.8	0.2	-2.1	7.6
2007	11	1	0	0	0	4.2	7.2	-1.9	14.3
2007	11	2	0	0	0	1.8	-0.1	-5	14.6
2007	11	3	0	0	0	2.9	4.4	-3.4	12.5
2007	11	4	0	0	0	7.7	11.8	2.5	9.1
2007	11	5	0	0	0	5.7	6.6	-2.1	-0.9
2007	11	6	0	0	0	2	0.4	-1.6	-0.4
2007	11	7	0	0	0	4.4	5.6	0.6	0
2007	11	8	0	0	0	9	8.7	1.6	-0.5
2007	11	9	0	0	0	4.7	8.1	2.5	2.9
2007	11	10	0	0	0	4.2	5.7	2.2	5
2007	11	11	0	0	0	1.6	1.2	-2.3	11.4
2007	11	12	0	0	0	1.1	2.1	-1.5	1.6
2007	11	13	0	0	0	5.4	6.6	-2.5	-2.1
2007	11	14	0	0	0	-1.2	-0.7	-5	-3.3
2007	11	15	0	0	0	1.4	1.3	-3	-2
2007	11	16	0	0	0	5.6	7.4	0.2	-0.3
2007	11	17	0	0	0	7.3	5.9	1.2	-0.2
2007	11	18	0	0	0	6.4	6.4	-0.8	1.2
2007	11	19	0	0	0	0.6	1.7	-4.6	-0.1
2007	11	20	0	0	0	-1.8	-3.2	-8.6	-0.8
2007	11	21	0	0	0	-5.9	-4.1	-9.6	-1.5
2007	11	22	0	0	0	-9	-3.6	-15.2	-1.4
2007	11	23	0	0	0	-9.3	-4.3	-14.7	-0.8
2007	11	24	0	0	0	-12.5	-3.5	-9.1	0.2
2007	11	25	0	0	0	-8.8	-5.3	-9.2	1.7
2007	11	26	0	0	0	-8.5	-6.7	-8.9	1.6
2007	11	27	0	0	0	-2.9	-1.2	-7.2	2.7
2007	11	28	0	0	0	-1.5	-2.7	-8.2	6.8
2007	11	29	0	0	0	-3.4	-2.9	-12.3	10.4
2007	11	30	0	0	0	-5.7	-9	-16.9	9.8
2007	12	1	0	0	0	-7.3	-8.2	-18.6	10.9
2007	12	2	0	0	0	-5.6	-6.3	-11.6	6.6
2007	12	3	0	0	0	3.2	3.7	-1.5	3.5
2007	12	4	0	0	0	5.9	7.1	0.1	5.2
2007	12	5	0	0	0	4.3	5.7	-0.4	10.1
2007	12	6	0	0	0	0.6	0.4	-3.7	12.2
2007	12	7	0	0	0	-2.6	-0.2	-10	14.3
2007	12	8	0	0	0	-2.2	-5.2	-13.3	14.4
2007	12	9	0	0	0	-8.8	-10.6	-15.6	11.6
2007	12	10	0	0	0	-6.4	-7.5	-11.1	11.9
2007	12	11	0	0	0	-7.9	-7.6	-11.9	13.4
2007	12	12	0	0	0	-4.6	-3.7	-10.2	8.4
2007	12	13	0	0	0	-4.3	-6.7	-10.7	5.7
2007	12	14	0	0	0	-4.4	-4.8	-10.8	7.1
2007	12	15	0	0	0	-4.3	-3	-6.9	14.8
2007	12	16	0	0	0	-0.3	1.7	-5.1	12.9
2007	12	17	0	0	0	-3.2	-3.2	-4.5	10.8
2007	12	18	0	0	0	-1.6	0	-6.2	14.2
2007	12	19	0	0	0	2.5	2.7	-2.4	17.8
2007	12	20	0	0	0	2.9	2.8	-2.3	17.4
2007	12	21	0	0	0	-1	-1.5	-15.3	9
2007	12	22	0	0	0	-6.6	-7.9	-10.2	5
2007	12	23	0	0	0	-2.4	-3	-6.4	4.8
2007	12	24	0	0	0	1	1.3	-4.2	5.4
2007	12	25	0	0	0	-0.4	-1.8	-7	5.5
2007	12	26	0	0	0	-3.2	-3.1	-8.3	6.3
2007	12	27	0	0	0	-2.9	-4.1	-10.8	10.3
2007	12	28	0	0	0	-3.6	-5.6	-9.1	7.5
2007	12	29	0	0	0	-1.5	-4.4	-6.8	9.7
2007	12	30	0	0	0	-2.5	-4.8	-8.3	18.7
2007	12	31	0	0	0	-2.7	-3.8	-8.9	16.7
2008	1	1	0	0	0	-6.7	-10.4	-13	8.6
2008	1	2	0	0	0	-9.6	-11.8	-10.8	6.6
2008	1	3	0	0	0	-6.7	-3.2	-3.2	7.6
2008	1	4	0	0	0	-2.1	2.1	-1.3	11.6
2008	1	5	0	0	0	4.7	3.3	-1.4	10.8
2008	1	6	0	0	0	-2.5	-1.3	-6.1	7.1
2008	1	7	0	0	0	-5.4	-4.6	-9.7	6.9
2008	1	8	0	0	0	-6.9	-5.7	-10.2	8.5
2008	1	9	0	0	0	-2.8	-2.9	-8	9.8
2008	1	10	0	0	0	-5.9	-3.1	-6.8	10.2
2008	1	11	0	0	0	-2.6	-1.9	-4.2	13.5
2008	1	12	0	0	0	-0.8	0.8	-3.2	16.3
2008	1	13	0	0	0	-0.2	1.5	-3.1	17.6
2008	1	14	0	0	0	-4.3	-4.6	-4.3	21.8
2008	1	15	0	0	0	-3.1	-1.6	-5.8	21.2
2008	1	16	0	0	0	-8.2	-10.9	-22	14.6
2008	1	17	0	0	0	-5.2	-6.9	-12.4	9.2
2008	1	18	0	0	0	-3.5	-5.6	-9.3	8.9
2008	1	19	0	0	0	-2.9	-3.2	-7.3	11.4
2008	1	20	0	0	0	-7.2	-6.6	-15.7	16.8
2008	1	21	0	0	0	-17.1	-17.1	-21	15.6
2008	1	22	0	0	0	-16	-14.7	-14.5	17.2
2008	1	23	0	0	0	-14	-17.4	-13.3	17.8
2008	1	24	0	0	0	-15.2	-12.7	-17.3	19.9
2008	1	25	0	0	0	-12.6	-14.1	-14.3	18.3
2008	1	26	0	0	0	-11.6	-7.7	-9.3	13.9
2008	1	27	0	0	0	3.1	1.4	-3.1	15.2
2008	1	28	0	0	0	0.9	-9.7	-23	16.1
2008	1	29	0	0	0	-4.2	-13.9	-24.5	20.4
2008	1	30	0	0	0	-1.8	-6.8	-8.7	15.3
2008	1	31	0	0	0	-1.3	-1.4	-7	15.7
2008	2	1	0	0	0	-1.1	-1.9	-7.8	15.7
2008	2	2	0	0	0	-3	-3.3	-7.8	16.3
2008	2	3	0	0	0	-1.7	-2.1	-13.7	0
2008	2	4	0	0	0	-1.8	-3.8	-14.5	0
2008	2	5	0	0	0	-3	-2.7	-9.5	0
2008	2	6	0	0	0	0.1	-0.4	-6.5	13.2
2008	2	7	0	0	0	-0.1	-0.9	-6.2	13.1
2008	2	8	0	0	0	1.6	1.4	-4.7	14.1
2008	2	9	0	0	0	1.7	1.3	-11.7	14.1
2008	2	10	0	0	0	3.7	3.9	-5.7	14.6
2008	2	11	0	0	0	2.8	2.3	-3.1	14.2
2008	2	12	0	0	0	0	0	-3.4	19.4
2008	2	13	0	0	0	2.4	1.9	-2.1	22.5
2008	2	14	0	0	0	-0.8	-0.6	-12.3	19.3
2008	2	15	0	0	0	0.5	-0.5	-4	18.1
2008	2	16	0	0	0	2.9	1.6	-3.4	19.4
2008	2	17	0	0	0	2.3	-0.4	-9.3	18.8
2008	2	18	0	0	0	-1.1	-6.1	-6.3	17.8
2008	2	19	0	0	0	-1.3	-5.7	-5.4	18
2008	2	20	0	0	0	-0.6	-5.7	-4.1	19.4
2008	2	21	0	0	0	0.6	-4.6	-3	18.7
2008	2	22	0	0	0	0.3	-4.2	-1.9	19.6
2008	2	23	0	0	0	1.4	-2.7	-0.5	21.6
2008	2	24	0	0	0	0.6	-1.4	-1.2	21.7
2008	2	25	0	0	0	1.8	1.9	-3.8	22.5
2008	2	26	0	0	0	1.7	2.4	-2.7	19.3
2008	2	27	0	0	0	1.1	2.3	-1.1	17.7
2008	2	28	0	0	0	4.1	4.5	-1.7	17.8
2008	2	29	0	0	0	2.6	1.2	-1.1	20.1
2008	3	1	0	0	0	4.2	3.3	0	22.4
2008	3	2	0	0	0	1.4	1.2	-3.7	19
2008	3	3	0	0	0	0.3	1.3	-4.4	18.4
2008	3	4	0	0	0	2.1	1.1	-3.6	19.1
2008	3	5	0	0	0	-0.6	0.8	-6.5	19
2008	3	6	0	0	0	2.2	1.1	-3.9	18.9
2008	3	7	0	0	0	1	-0.7	-2.6	20.6
2008	3	8	0	0	0	1.8	1.8	-0.5	20.6
2008	3	9	0	0	0	4.9	3.7	-0.4	21.2
2008	3	10	0	0	0	4.5	4	-0.1	20
2008	3	11	0	0	0	6.2	5.9	0.8	19.6
2008	3	12	0	0	0	3.6	4	-2.1	20.5
2008	3	13	0	0	0	3.7	0.3	-3	19.4
2008	3	14	0	0	0	3.4	3.7	-3.1	20.4
2008	3	15	0	0	0	1.9	2.1	-2.8	20.1
2008	3	16	0	0	0	1.9	1.6	-4.3	16.3
2008	3	17	0	0	0	3.6	3.8	-2.9	18.6
2008	3	18	0	0	0	3.9	3.7	-2.1	19.1
2008	3	19	0	0	0	1.7	1.9	-4.2	20
2008	3	20	0	0	0	2.2	1.5	-5.6	18.9
2008	3	21	0	0	0	2.2	0.2	-3.8	20.9
2008	3	22	0	0	0	0.7	1.6	-3.5	21.1
2008	3	23	0	0	0	1.9	0.9	-7	21.5
2008	3	24	0	0	0	5.7	4.5	-4	22.4
2008	3	25	0	0	0	-1.1	-1.3	-7.3	22.3
2008	3	26	0	0	0	-1.4	-2.2	-7.4	22.6
2008	3	27	0	0	0	1.2	-1.2	-4.3	21.9
2008	3	28	0	0	0	-1.4	-0.1	-6.1	22.2
2008	3	29	0	0	0	0.8	0.7	-5.6	22.7
2008	3	30	0	0	0	0	-0.9	-6	25.9
2008	3	31	0	0	0	0.9	-0.1	-14.1	25.5
2008	4	1	0	0	0	-1.9	-0.6	-7.2	24.7
2008	4	2	0	0	0	-0.8	-1.1	-5.6	23.8
2008	4	3	0	0	0	1.2	1.3	-3	23.4
2008	4	4	0	0	0	5.2	3.7	-0.8	24.2
2008	4	5	0	0	0	3.9	3.8	-2.2	27.1
2008	4	6	0	0	0	1.9	2.2	-1.8	24.5
2008	4	7	0	0	0	3.4	3.2	-0.8	23.7
2008	4	8	0	0	0	3.8	2.1	-1.6	22.3
2008	4	9	0	0	0	3.3	1.9	-2.1	21.3
2008	4	10	0	0	0	2.3	3.2	-1.6	22.1
2008	4	11	0	0	0	3.1	3.2	-1.5	23.1
2008	4	12	0	0	0	8	6.1	1.7	22.9
2008	4	13	0	0	0	10.4	8.6	4.2	22.4
2008	4	14	0	0	0	13.2	11.2	5.9	23.2
2008	4	15	0	0	0	5.2	6.1	-0.2	24.7
2008	4	16	0	0	0	3.2	4.4	-3.6	22.2
2008	4	17	0	0	0	7.4	7.8	0	20.9
2008	4	18	0	0	0	8.3	6.5	0.9	22.4
2008	4	19	0	0	0	5.7	2.4	-7.1	21.3
2008	4	20	0	0	0	-2.9	-3.8	-9.5	21.4
2008	4	21	0	0	0	-0.6	-0.9	-7.4	22.3
2008	4	22	0	0	0	1.3	1.8	-6.7	21.4
2008	4	23	0	0	0	4.9	3.3	-4.8	17.8
2008	4	24	0	0	0	4.2	4.5	-2.2	18.4
2008	4	25	0	0	0	4.6	6.4	-1.9	19.8
2008	4	26	0	0	0	4.7	4.1	-2.7	16.1
2008	4	27	0	0	0	8.4	6.4	1.2	18.1
2008	4	28	0	0	0	13.1	10.8	3.5	17.1
2008	4	29	0	0	0	10.1	8.7	4.6	18.8
2008	4	30	0	0	0	5	3.9	0.2	19.2
2008	5	1	0	0	0	3.9	6.1	0.1	18.8
2008	5	2	0	0	0	5.2	5.8	2.3	20.1
2008	5	3	0	0	0	8.9	7.7	3.1	19.5
2008	5	4	0	0	0	10.9	11	6.3	19.7
2008	5	5	0	0	0	11.6	10	7.2	20.1
2008	5	6	0	0	0	12.9	12.3	5.7	22.1
2008	5	7	0	0	0	11.1	10.6	4.8	20.6
2008	5	8	0	0	0	8.6	9.2	2.9	21.6
2008	5	9	0	0	0	7.1	4.9	1.6	20.2
2008	5	10	0	0	0	7.7	5.7	2	19
2008	5	11	0	0	0	10.6	10.3	2.4	19.7
2008	5	12	0	0	0	7.3	7.3	3.5	18.1
2008	5	13	0	0	0	7.9	8.2	3.1	16.7
2008	5	14	0	0	0	9.7	9.4	4.9	17.6
2008	5	15	0	0	0	13.5	11.7	8.8	17.3
2008	5	16	0	0	0	16.8	14.4	12.1	17.9
2008	5	17	0	0	0	18.3	16.7	14.3	16.9
2008	5	18	0	0	0	21.2	19.4	16.1	17.6
2008	5	19	0	0	0	21.9	19.2	12.6	17.9
2008	5	20	0	0	0	18.2	15.9	10.5	18.6
2008	5	21	0	0	0	11.1	10.7	5.7	17.1
2008	5	22	0	0	0	8.6	10.2	4.4	17.2
2008	5	23	0	0	0	8.9	11.7	4.1	18.4
2008	5	24	0	0	0	11.1	11.1	5.9	20.8
2008	5	25	0	0	0	10.9	11.6	8	23.3
2008	5	26	0	0	0	13	13.8	6.3	21.3
2008	5	27	0	0	0	14.1	13.3	5.8	18.7
2008	5	28	0	0	0	13.7	11.8	8.8	17.3
2008	5	29	0	0	0	13.3	17	9.9	16.9
2008	5	30	0	0	0	13.4	13.3	11.1	17.8
2008	5	31	0	0	0	13.6	14.1	11.3	21.1
2008	6	1	0	0	0	17.2	14.4	9.4	16.6
2008	6	2	0	0	0	12.8	12.7	8	14.9
2008	6	3	0	0	0	11.5	11	6.1	14.7
2008	6	4	0	0	0	11.6	12.1	7.7	17.6
2008	6	5	0	0	0	11.9	12.4	7.6	22.8
2008	6	6	0	0	0	12.3	10.5	4.6	23.7
2008	6	7	0	0	0	9.7	8.6	3.9	24.1
2008	6	8	0	0	0	9.3	8.3	4.9	19.1
2008	6	9	0	0	0	9.4	10.7	5.3	17.3
2008	6	10	0	0	0	7.6	5.4	3.8	16.9
2008	6	11	0	0	0	3.7	3.1	4.7	14.4
2008	6	12	0	0	0	8.8	8.8	6.4	12.8
2008	6	13	0	0	0	12.3	15	9.3	12.3
2008	6	14	0	0	0	16.6	15.9	8.1	13.9
2008	6	15	0	0	0	14.4	13.8	8.9	12.6
2008	6	16	0	0	0	16.4	15.1	11	12.2
2008	6	17	0	0	0	18.7	16.8	11.7	13.1
2008	6	18	0	0	0	16.8	15.9	10.1	17.2
2008	6	19	0	0	0	16.4	15.1	8.9	16.2
2008	6	20	0	0	0	17.8	16	10.7	14.8
2008	6	21	0	0	0	21.2	20.6	14.7	14.6
2008	6	22	0	0	0	20.7	19.8	12.6	16.1
2008	6	23	0	0	0	18	15.8	11.3	19.3
2008	6	24	0	0	0	20.1	18.7	10.8	16.6
2008	6	25	0	0	0	18.3	16	10.2	15.9
2008	6	26	0	0	0	20.3	17.4	11.6	16.5
2008	6	27	0	0	0	19.4	20.4	11.3	15.6
2008	6	28	0	0	0	20.8	18.8	14.4	15.8
2008	6	29	0	0	0	22.8	21.4	18.1	15.1
2008	6	30	0	0	0	25.6	23.2	19.9	15.2
2008	7	1	0	0	0	24.7	23.9	19.2	14.8
2008	7	2	0	0	0	19.2	18.7	13.8	14.2
2008	7	3	0	0	0	21.9	20.1	17.5	12.4
2008	7	4	0	0	0	25.3	21.6	18.2	12.4
2008	7	5	0	0	0	22.2	19.2	13.7	12.3
2008	7	6	0	0	0	20.3	19.2	14	10.9
2008	7	7	0	0	0	20.3	18.2	12.6	9.9
2008	7	8	0	0	0	21.2	19.4	13.8	7.4
2008	7	9	0	0	0	22.1	20.1	15.6	5.7
2008	7	10	0	0	0	22.6	21.4	14.5	7.9
2008	7	11	0	0	0	18.9	15.1	9	9.6
2008	7	12	0	0	0	17.3	14.9	11.4	8.6
2008	7	13	0	0	0	20.9	18.1	14.8	7.7
2008	7	14	0	0	0	22.5	20.6	14.8	7.6
2008	7	15	0	0	0	21.4	18.7	14.4	7.6
2008	7	16	0	0	0	19.9	18.7	14	6.7
2008	7	17	0	0	0	19.9	19.4	14.8	7.3
2008	7	18	0	0	0	20.8	18.6	13.6	8.4
2008	7	19	0	0	0	19.2	18.2	12.4	11
2008	7	20	0	0	0	20.2	18.3	14.1	13.2
2008	7	21	0	0	0	23	20.1	16.3	15.5
2008	7	22	0	0	0	23.7	22.1	18.1	15.7
2008	7	23	0	0	0	17.8	18.9	13.3	14.9
2008	7	24	0	0	0	18.4	17.2	13.1	16.3
2008	7	25	0	0	0	21.1	18.4	14.4	15.9
2008	7	26	0	0	0	24.2	21.6	16.4	14.2
2008	7	27	0	0	0	24.1	22.1	15.5	13.1
2008	7	28	0	0	0	21.6	19.8	13.8	11.1
2008	7	29	0	0	0	20.8	18.4	13.8	10.4
2008	7	30	0	0	0	22.1	20.9	10.8	7.3
2008	7	31	0	0	0	17.8	15	8.8	11
2008	8	1	0	0	0	22.2	19.3	11.9	16.7
2008	8	2	0	0	0	21.6	20.1	10.3	13.8
2008	8	3	0	0	0	17.9	16.7	10.7	13.5
2008	8	4	0	0	0	19.6	16.3	10.6	14.9
2008	8	5	0	0	0	20.8	18.3	14.8	15.1
2008	8	6	0	0	0	25.8	23.6	17.6	16
2008	8	7	0	0	0	26.9	24.3	20.3	15
2008	8	8	0	0	0	23.8	22.9	19.3	15.2
2008	8	9	0	0	0	22.8	24.2	18.7	11.7
2008	8	10	0	0	0	21.1	19.4	13.2	10.4
2008	8	11	0	0	0	17.7	16	9.2	11.5
2008	8	12	0	0	0	18.1	16.8	11.7	7.2
2008	8	13	0	0	0	21.4	19.1	14.3	5.5
2008	8	14	0	0	0	21.7	21.1	17.7	5.5
2008	8	15	0	0	0	24.4	21.7	19.2	4.9
2008	8	16	0	0	0	23.6	21.6	19.2	8.8
2008	8	17	0	0	0	24.1	23.4	21.2	11.3
2008	8	18	0	0	0	25.9	24.6	20.3	12.9
2008	8	19	0	0	0	25.8	22	18	8.3
2008	8	20	0	0	0	18.7	15.3	10.1	7.2
2008	8	21	0	0	0	14.8	15.6	9.8	5.5
2008	8	22	0	0	0	11.1	14.1	7.6	4.5
2008	8	23	0	0	0	17.2	15.3	9.5	5
2008	8	24	0	0	0	19.3	17.3	12.7	13.1
2008	8	25	0	0	0	22.8	18.7	14.7	10.3
2008	8	26	0	0	0	15.8	13.8	8.9	9.2
2008	8	27	0	0	0	12.1	12.4	5.7	7.6
2008	8	28	0	0	0	14.6	11.6	6.4	6.8
2008	8	29	0	0	0	16.9	16.2	9.4	7.2
2008	8	30	0	0	0	18.7	19.2	11.4	6.8
2008	8	31	0	0	0	16	14.5	8.2	5.5
2008	9	1	0	0	0	10.7	12	4.9	5.3
2008	9	2	0	0	0	10.1	9.8	4.4	2.8
2008	9	3	0	0	0	13.6	12.3	6.2	0.1
2008	9	4	0	0	0	12.7	13.9	7.3	1.1
2008	9	5	0	0	0	10.7	11.8	5.5	1.3
2008	9	6	0	0	0	12.6	13.4	6.1	5.3
2008	9	7	0	0	0	13.5	13.6	7.1	8.2
2008	9	8	0	0	0	12.6	10.8	5.1	9.8
2008	9	9	0	0	0	13.2	12.7	8	10.4
2008	9	10	0	0	0	14	14.7	8.2	7.9
2008	9	11	0	0	0	10.1	10.6	6.9	11.1
